Problem,M,Run,Seed,Stage,View,SelectionRule,Truth,TruthType,Horizon,NumberOfCheckpoints,ValidPrecisionCheckpoints,MeanSelectedRate,MeanPrecision,MeanRecall,MeanChance,MeanLift,MeanAUC,MeanRetentionRate
DTLZ2,10,25,11025,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.563809523809524,0.240311213484453,0.6,0.961244853937811,0.543993244293409,0.563809523809524
DTLZ2,10,25,11025,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.67047619047619,0.2898644178431,0.6,1.1594576713724,0.563973214351669,0.67047619047619
DTLZ2,10,25,11025,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.723809523809524,0.311226314479397,0.6,1.24490525791759,0.54891207645411,0.723809523809524
DTLZ2,20,1,12001,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.0,0.0,0.09,0.0,0.398168498168498,0.0
DTLZ2,20,1,12001,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.144,0.4,0.09,1.6,0.615384615384615,0.144
DTLZ2,20,1,12001,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.136,0.377777777777778,0.09,1.51111111111111,0.592185592185592,0.136
DTLZ2,20,1,12001,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.123809523809524,0.154092885732024,0.171428571428571,0.616371542928097,0.496139939986225,0.123809523809524
DTLZ2,20,1,12001,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.219047619047619,0.318283020627269,0.171428571428571,1.27313208250907,0.575122912612859,0.219047619047619
DTLZ2,20,1,12001,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.186666666666667,0.291521423964919,0.171428571428571,1.16608569585967,0.536079234885619,0.186666666666667
DTLZ2,20,1,12001,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.388,0.239298146282342,0.4025,0.957192585129367,0.572703258012769,0.388
DTLZ2,20,1,12001,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.416,0.26112334359496,0.4025,1.04449337437984,0.545134861047335,0.416
DTLZ2,20,1,12001,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.354,0.219679819781959,0.4025,0.878719279127837,0.442532822153463,0.354
DTLZ2,20,1,12001,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.603809523809524,0.244840526153144,0.610952380952381,0.979362104612577,0.579824200385039,0.603809523809524
DTLZ2,20,1,12001,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.630476190476191,0.257682382164512,0.610952380952381,1.03072952865805,0.587777929383353,0.630476190476191
DTLZ2,20,1,12001,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.662857142857143,0.269852405956672,0.610952380952381,1.07940962382669,0.537764342863863,0.662857142857143
DTLZ2,20,2,12002,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.0,0.0,0.008,0.0,0.755050505050505,0.0
DTLZ2,20,2,12002,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.032,1.0,0.008,4.0,0.878787878787879,0.032
DTLZ2,20,2,12002,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.032,1.0,0.008,4.0,0.873737373737374,0.032
DTLZ2,20,2,12002,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.0304761904761905,0.13003663003663,0.0538095238095238,0.52014652014652,0.600601275370164,0.0304761904761905
DTLZ2,20,2,12002,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.0876190476190476,0.392159427873714,0.0538095238095238,1.56863771149485,0.736961285268627,0.0876190476190476
DTLZ2,20,2,12002,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.106666666666667,0.404587476016047,0.0538095238095238,1.61834990406419,0.713401925129904,0.106666666666667
DTLZ2,20,2,12002,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.166,0.149635084064755,0.262,0.59854033625902,0.506094627435815,0.166
DTLZ2,20,2,12002,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.392,0.38200015227811,0.262,1.52800060911244,0.611264733092766,0.392
DTLZ2,20,2,12002,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.394,0.390241964206985,0.262,1.56096785682794,0.656618622547436,0.394
DTLZ2,20,2,12002,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.567619047619048,0.210916328788891,0.644761904761905,0.843665315155566,0.488325542503229,0.567619047619048
DTLZ2,20,2,12002,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.664761904761905,0.258190347678298,0.644761904761905,1.03276139071319,0.579875063715802,0.664761904761905
DTLZ2,20,2,12002,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.702857142857143,0.276789166337964,0.644761904761905,1.10715666535186,0.650211186283137,0.702857142857143
DTLZ2,20,3,12003,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.12,0.471428571428571,0.064,1.88571428571429,0.722673791548191,0.12
DTLZ2,20,3,12003,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.112,0.447619047619048,0.064,1.79047619047619,0.718931594600778,0.112
DTLZ2,20,3,12003,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.112,0.447619047619048,0.064,1.79047619047619,0.701893976533647,0.112
DTLZ2,20,3,12003,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.154285714285714,0.241305026460114,0.17,0.965220105840455,0.547320978925482,0.154285714285714
DTLZ2,20,3,12003,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.213333333333333,0.339523731180751,0.17,1.358094924723,0.613227074830455,0.213333333333333
DTLZ2,20,3,12003,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.236190476190476,0.354695009964321,0.17,1.41878003985728,0.625127762595943,0.236190476190476
DTLZ2,20,3,12003,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.368,0.226878235429837,0.406,0.907512941719348,0.53744245128392,0.368
DTLZ2,20,3,12003,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.5,0.30303339699311,0.406,1.21213358797244,0.586738363340456,0.5
DTLZ2,20,3,12003,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.468,0.283465823998906,0.406,1.13386329599562,0.569960523599973,0.468
DTLZ2,20,3,12003,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.678095238095238,0.236397099287709,0.707619047619047,0.945588397150836,0.560545275326071,0.678095238095238
DTLZ2,20,3,12003,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.748571428571429,0.267133428246324,0.707619047619047,1.0685337129853,0.594675669424594,0.748571428571429
DTLZ2,20,3,12003,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.771428571428572,0.276001238541001,0.707619047619047,1.10400495416401,0.569692702608935,0.771428571428572
DTLZ2,20,4,12004,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.032,0.266666666666667,0.026,1.06666666666667,0.625825262938665,0.032
DTLZ2,20,4,12004,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.096,0.933333333333333,0.026,3.73333333333333,0.909444965115068,0.096
DTLZ2,20,4,12004,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.104,1.0,0.026,4.0,0.934874518379673,0.104
DTLZ2,20,4,12004,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.0666666666666667,0.225135710849997,0.101904761904762,0.900542843399986,0.569080379354385,0.0666666666666667
DTLZ2,20,4,12004,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.12,0.378338658695802,0.101904761904762,1.51335463478321,0.652061572697161,0.12
DTLZ2,20,4,12004,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.182857142857143,0.480943791658077,0.101904761904762,1.92377516663231,0.694151037292831,0.182857142857143
DTLZ2,20,4,12004,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.126,0.12609880797569,0.256,0.504395231902758,0.453441440803776,0.126
DTLZ2,20,4,12004,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.118,0.11663536276897,0.256,0.46654145107588,0.438534544591595,0.118
DTLZ2,20,4,12004,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.24,0.233956318572791,0.256,0.935825274291165,0.554222007701657,0.24
DTLZ2,20,4,12004,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.531428571428571,0.192502555770947,0.645238095238095,0.770010223083787,0.444692305072823,0.531428571428571
DTLZ2,20,4,12004,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.586666666666667,0.213503929307302,0.645238095238095,0.85401571722921,0.449306250018874,0.586666666666667
DTLZ2,20,4,12004,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.632380952380952,0.239502954551182,0.645238095238095,0.958011818204726,0.443439907720579,0.632380952380952
DTLZ2,20,5,12005,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.064,0.396666666666667,0.04,1.58666666666667,0.792141989962018,0.064
DTLZ2,20,5,12005,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.08,0.486666666666667,0.04,1.94666666666667,0.759658154729608,0.08
DTLZ2,20,5,12005,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.08,0.486666666666667,0.04,1.94666666666667,0.603036692892024,0.08
DTLZ2,20,5,12005,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.180952380952381,0.276959995796071,0.161428571428571,1.10783998318429,0.622036896215249,0.180952380952381
DTLZ2,20,5,12005,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.297142857142857,0.500919184686503,0.161428571428571,2.00367673874601,0.693942531734977,0.297142857142857
DTLZ2,20,5,12005,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.264761904761905,0.475982581733215,0.161428571428571,1.90393032693286,0.646776143485181,0.264761904761905
DTLZ2,20,5,12005,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.282,0.2154110477066,0.3275,0.8616441908264,0.53232896841747,0.282
DTLZ2,20,5,12005,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.318,0.246592810653069,0.3275,0.986371242612276,0.551932207981638,0.318
DTLZ2,20,5,12005,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.278,0.216564470811243,0.3275,0.866257883244971,0.526381817281231,0.278
DTLZ2,20,5,12005,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.447619047619048,0.188748553339586,0.581428571428572,0.754994213358346,0.467923438208852,0.447619047619048
DTLZ2,20,5,12005,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.436190476190476,0.182502441908742,0.581428571428572,0.730009767634968,0.440407872071861,0.436190476190476
DTLZ2,20,5,12005,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.518095238095238,0.217480580294428,0.581428571428572,0.869922321177713,0.463084492454154,0.518095238095238
DTLZ2,20,6,12006,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.016,0.2,0.02,0.8,0.669387755102041,0.016
DTLZ2,20,6,12006,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.04,0.5,0.02,2.0,0.779591836734694,0.04
DTLZ2,20,6,12006,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.04,0.5,0.02,2.0,0.678571428571429,0.04
DTLZ2,20,6,12006,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.0666666666666667,0.215168693740122,0.0876190476190476,0.860674774960489,0.550657587925067,0.0666666666666667
DTLZ2,20,6,12006,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.12,0.398891122105408,0.0876190476190476,1.59556448842163,0.594706048911508,0.12
DTLZ2,20,6,12006,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.110476190476191,0.370527554456126,0.0876190476190476,1.4821102178245,0.561206716178173,0.110476190476191
DTLZ2,20,6,12006,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.172,0.181428675869973,0.248,0.725714703479893,0.498705391071027,0.172
DTLZ2,20,6,12006,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.302,0.288164026885465,0.248,1.15265610754186,0.548772159826914,0.302
DTLZ2,20,6,12006,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.282,0.263775639196867,0.248,1.05510255678747,0.557097737381627,0.282
DTLZ2,20,6,12006,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.611428571428571,0.235002024667151,0.641904761904762,0.940008098668603,0.554426063103843,0.611428571428571
DTLZ2,20,6,12006,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.780952380952381,0.311919586652063,0.641904761904762,1.24767834660825,0.62316730341484,0.780952380952381
DTLZ2,20,6,12006,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.771428571428572,0.305361216219204,0.641904761904762,1.22144486487682,0.582328176151859,0.771428571428572
DTLZ2,20,7,12007,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.08,0.616666666666667,0.034,2.46666666666667,0.799079145189003,0.08
DTLZ2,20,7,12007,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.024,0.166666666666667,0.034,0.666666666666667,0.680455326460481,0.024
DTLZ2,20,7,12007,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.016,0.1,0.034,0.4,0.512548324742268,0.016
DTLZ2,20,7,12007,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.060952380952381,0.198068465925609,0.0895238095238095,0.792273863702435,0.466296322961715,0.060952380952381
DTLZ2,20,7,12007,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.0723809523809524,0.179015032586461,0.0895238095238095,0.716060130345845,0.461980062765217,0.0723809523809524
DTLZ2,20,7,12007,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.0628571428571428,0.141222137650709,0.0895238095238095,0.564888550602836,0.448000237661784,0.0628571428571428
DTLZ2,20,7,12007,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.158,0.146097990424023,0.282,0.584391961696091,0.498539997478698,0.158
DTLZ2,20,7,12007,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.306,0.296141893509884,0.282,1.18456757403953,0.544102075706939,0.306
DTLZ2,20,7,12007,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.3,0.276137245407409,0.282,1.10454898162964,0.520006565176806,0.3
DTLZ2,20,7,12007,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.56,0.209763050810464,0.664285714285714,0.839052203241858,0.435717394844943,0.56
DTLZ2,20,7,12007,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.683809523809524,0.257171786634364,0.664285714285714,1.02868714653746,0.475912629760788,0.683809523809524
DTLZ2,20,7,12007,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.672380952380952,0.252873256892825,0.664285714285714,1.0114930275713,0.419723961085782,0.672380952380952
DTLZ2,20,8,12008,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.056,0.291666666666667,0.054,1.16666666666667,0.691124972644449,0.056
DTLZ2,20,8,12008,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.12,0.54,0.054,2.16,0.835653863641193,0.12
DTLZ2,20,8,12008,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.128,0.565,0.054,2.26,0.820068577690352,0.128
DTLZ2,20,8,12008,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.123809523809524,0.169255757470043,0.199047619047619,0.677023029880173,0.528110498383495,0.123809523809524
DTLZ2,20,8,12008,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.247619047619048,0.371706520992235,0.199047619047619,1.48682608396894,0.631233728371621,0.247619047619048
DTLZ2,20,8,12008,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.190476190476191,0.286629763534525,0.199047619047619,1.1465190541381,0.597237441368196,0.190476190476191
DTLZ2,20,8,12008,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.202,0.14857833964571,0.338,0.594313358582839,0.40653564636796,0.202
DTLZ2,20,8,12008,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.242,0.171336738402377,0.338,0.685346953609507,0.4571801162722,0.242
DTLZ2,20,8,12008,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.232,0.168647139295626,0.338,0.674588557182506,0.456552477779156,0.232
DTLZ2,20,8,12008,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.552380952380952,0.206146127157551,0.647619047619048,0.824584508630205,0.492586868286467,0.552380952380952
DTLZ2,20,8,12008,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.60952380952381,0.22944374639635,0.647619047619048,0.917774985585402,0.551632916531503,0.60952380952381
DTLZ2,20,8,12008,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.620952380952381,0.23266941879847,0.647619047619048,0.930677675193881,0.5449249752695,0.620952380952381
DTLZ2,20,9,12009,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.104,0.273333333333333,0.096,1.09333333333333,0.703918192918193,0.104
DTLZ2,20,9,12009,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.336,0.873333333333333,0.096,3.49333333333333,0.891374847374847,0.336
DTLZ2,20,9,12009,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.32,0.835555555555555,0.096,3.34222222222222,0.8903663003663,0.32
DTLZ2,20,9,12009,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.24,0.355177436164831,0.169047619047619,1.42070974465932,0.67517457655598,0.24
DTLZ2,20,9,12009,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.300952380952381,0.475324729736495,0.169047619047619,1.90129891894598,0.727583672625646,0.300952380952381
DTLZ2,20,9,12009,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.251428571428572,0.402477335145402,0.169047619047619,1.60990934058161,0.688032748426722,0.251428571428572
DTLZ2,20,9,12009,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.246,0.205892564163524,0.3035,0.823570256654095,0.549631570616852,0.246
DTLZ2,20,9,12009,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.264,0.216054338354901,0.3035,0.864217353419602,0.539965964410259,0.264
DTLZ2,20,9,12009,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.274,0.226900840140269,0.3035,0.907603360561076,0.503479749992233,0.274
DTLZ2,20,9,12009,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.462857142857143,0.195768385427912,0.587142857142857,0.783073541711649,0.480236092883055,0.462857142857143
DTLZ2,20,9,12009,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.506666666666667,0.21397294138332,0.587142857142857,0.85589176553328,0.478240702109186,0.506666666666667
DTLZ2,20,9,12009,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.468571428571429,0.195586391053929,0.587142857142857,0.782345564215716,0.477633640936396,0.468571428571429
DTLZ2,20,10,12010,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.0,0.0,0.016,0.0,0.622219937647036,0.0
DTLZ2,20,10,12010,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.064,1.0,0.016,4.0,0.930523093336054,0.064
DTLZ2,20,10,12010,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.064,1.0,0.016,4.0,0.920630670262482,0.064
DTLZ2,20,10,12010,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.121904761904762,0.262810455225316,0.126666666666667,1.05124182090126,0.561557473616835,0.121904761904762
DTLZ2,20,10,12010,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.180952380952381,0.455439289771444,0.126666666666667,1.82175715908577,0.662117310327768,0.180952380952381
DTLZ2,20,10,12010,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.161904761904762,0.406487667655293,0.126666666666667,1.62595067062117,0.688941818222836,0.161904761904762
DTLZ2,20,10,12010,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.362,0.25893819949414,0.353,1.03575279797656,0.568522582761837,0.362
DTLZ2,20,10,12010,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.35,0.245846069627399,0.353,0.983384278509596,0.565535363287755,0.35
DTLZ2,20,10,12010,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.358,0.257010953070319,0.353,1.02804381228127,0.520167549593894,0.358
DTLZ2,20,10,12010,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.660952380952381,0.226650633264546,0.726190476190476,0.906602533058185,0.451273161516339,0.660952380952381
DTLZ2,20,10,12010,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.64952380952381,0.220900344902656,0.726190476190476,0.883601379610624,0.453693159847701,0.64952380952381
DTLZ2,20,10,12010,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.653333333333333,0.220611000729676,0.726190476190476,0.882444002918702,0.45494112269685,0.653333333333333
DTLZ2,20,11,12011,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.072,0.280952380952381,0.064,1.12380952380952,0.558151943000948,0.072
DTLZ2,20,11,12011,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.136,0.528571428571428,0.064,2.11428571428571,0.727653037879531,0.136
DTLZ2,20,11,12011,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.136,0.528571428571428,0.064,2.11428571428571,0.741788410628493,0.136
DTLZ2,20,11,12011,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.116190476190476,0.258541132070544,0.116190476190476,1.03416452828218,0.533078286843259,0.116190476190476
DTLZ2,20,11,12011,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.20952380952381,0.468893878452702,0.116190476190476,1.87557551381081,0.619566893553354,0.20952380952381
DTLZ2,20,11,12011,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.207619047619048,0.464114181025946,0.116190476190476,1.85645672410378,0.643401432753926,0.207619047619048
DTLZ2,20,11,12011,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.25,0.202763321282911,0.3165,0.811053285131645,0.514944859679092,0.25
DTLZ2,20,11,12011,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.336,0.271350393155052,0.3165,1.08540157262021,0.582044390652184,0.336
DTLZ2,20,11,12011,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.368,0.293562068551727,0.3165,1.17424827420691,0.571847679507392,0.368
DTLZ2,20,11,12011,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.508571428571429,0.197373186433074,0.626190476190476,0.789492745732298,0.479828715635131,0.508571428571429
DTLZ2,20,11,12011,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.664761904761905,0.266443363683985,0.626190476190476,1.06577345473594,0.565561483155135,0.664761904761905
DTLZ2,20,11,12011,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.659047619047619,0.265316541048063,0.626190476190476,1.06126616419225,0.576257543764995,0.659047619047619
DTLZ2,20,12,12012,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.0,0.0,0.022,0.0,0.421965187590188,0.0
DTLZ2,20,12,12012,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.048,0.45,0.022,1.8,0.600700242218099,0.048
DTLZ2,20,12,12012,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.048,0.45,0.022,1.8,0.626915842094414,0.048
DTLZ2,20,12,12012,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.0495238095238095,0.104146658663465,0.11047619047619,0.416586634653862,0.438177133321024,0.0495238095238095
DTLZ2,20,12,12012,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.146666666666667,0.353961584633854,0.11047619047619,1.41584633853541,0.577622064517524,0.146666666666667
DTLZ2,20,12,12012,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.156190476190476,0.370288115246098,0.11047619047619,1.48115246098439,0.578945857263333,0.156190476190476
DTLZ2,20,12,12012,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.198,0.204749844996171,0.2505,0.818999379984684,0.484536201138307,0.198
