algorithm,problem,D,run,FE,firstFE,nFinal,IGD,HV,runtime,file
Weighted,WFG2,31,2,300,100,300,2.01649333390398,NaN,361.1789012,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG2_M10_D31_2.mat
Weighted,WFG2,31,3,300,100,300,2.31439767361683,NaN,364.0628691,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG2_M10_D31_3.mat
Weighted,WFG2,31,4,300,100,300,2.88957721092748,NaN,364.7845294,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG2_M10_D31_4.mat
Weighted,WFG2,31,5,300,100,300,2.08658968624713,NaN,396.3480535,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG2_M10_D31_5.mat
Weighted,WFG2,31,6,300,100,300,1.89417031287504,NaN,374.7240822,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG2_M10_D31_6.mat
Weighted,WFG2,31,7,300,100,300,1.80237570510838,NaN,388.4860442,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG2_M10_D31_7.mat
Weighted,WFG2,31,8,300,100,300,3.25898085148833,NaN,383.506732,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG2_M10_D31_8.mat
Weighted,WFG2,31,9,300,100,300,2.70444438333398,NaN,379.6975232,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG2_M10_D31_9.mat
Weighted,WFG3,31,1,300,100,300,1.82137643154859,NaN,324.7747545,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_1.mat
Weighted,WFG3,31,10,300,100,300,1.74760463066754,NaN,320.5487717,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_10.mat
Weighted,WFG3,31,11,300,100,300,1.59125556691177,NaN,335.5540471,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_11.mat
Weighted,WFG3,31,12,300,100,300,1.82731722313348,NaN,330.5228867,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_12.mat
Weighted,WFG3,31,13,300,100,300,1.67588169641859,NaN,324.2098089,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_13.mat
Weighted,WFG3,31,14,300,100,300,1.75537494164795,NaN,324.1583456,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_14.mat
Weighted,WFG3,31,15,300,100,300,1.76525600671158,NaN,324.3199639,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_15.mat
Weighted,WFG3,31,16,300,100,300,1.77384896196945,NaN,326.8255067,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_16.mat
Weighted,WFG3,31,17,300,100,300,1.64722435025075,NaN,326.1255164,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_17.mat
Weighted,WFG3,31,18,300,100,300,1.80298169977585,NaN,320.3613141,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_18.mat
Weighted,WFG3,31,2,300,100,300,1.71065200198952,NaN,325.7460334,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_2.mat
Weighted,WFG3,31,3,300,100,300,1.76738502350346,NaN,334.7763613,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_3.mat
Weighted,WFG3,31,4,300,100,300,1.81473149772669,NaN,336.4991753,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_4.mat
Weighted,WFG3,31,5,300,100,300,1.66394549189172,NaN,329.5705014,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_5.mat
Weighted,WFG3,31,6,300,100,300,1.63742871184974,NaN,338.3684481,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_6.mat
Weighted,WFG3,31,7,300,100,300,1.67570341248931,NaN,327.8287348,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_7.mat
Weighted,WFG3,31,8,300,100,300,1.71674844702206,NaN,337.5673686,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_8.mat
Weighted,WFG3,31,9,300,100,300,1.78006739044646,NaN,331.7649304,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG3_M10_D31_9.mat
Weighted,WFG4,30,1,300,100,300,6.53098092872824,NaN,324.4683158,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_1.mat
Weighted,WFG4,30,10,300,100,300,6.10172857397882,NaN,331.8196401,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_10.mat
Weighted,WFG4,30,11,300,100,300,7.59184528726782,NaN,331.5263651,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_11.mat
Weighted,WFG4,30,12,300,100,300,6.89045633884363,NaN,335.2099943,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_12.mat
Weighted,WFG4,30,13,300,100,300,6.8965287338676,NaN,326.2064165,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_13.mat
Weighted,WFG4,30,14,300,100,300,5.92360653223425,NaN,329.4433582,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_14.mat
Weighted,WFG4,30,15,300,100,300,5.38250973607546,NaN,334.0716595,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_15.mat
Weighted,WFG4,30,16,300,100,300,6.43612984768181,NaN,264.5229386,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_16.mat
Weighted,WFG4,30,17,300,100,300,5.84522348401251,NaN,257.0976733,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_17.mat
Weighted,WFG4,30,18,300,100,300,6.38613556179406,NaN,252.5169716,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_18.mat
Weighted,WFG4,30,2,300,100,300,9.07109630106973,NaN,325.3991158,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_2.mat
Weighted,WFG4,30,3,300,100,300,5.90163523376745,NaN,327.3205373,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_3.mat
Weighted,WFG4,30,4,300,100,300,6.02884851336243,NaN,317.6997649,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_4.mat
Weighted,WFG4,30,5,300,100,300,7.34887236582705,NaN,324.0936315,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_5.mat
Weighted,WFG4,30,6,300,100,300,7.12119194717763,NaN,326.4629747,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_6.mat
Weighted,WFG4,30,7,300,100,300,6.67375530636651,NaN,247.6556873,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_7.mat
Weighted,WFG4,30,8,300,100,300,6.24149832775755,NaN,253.9329505,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_8.mat
Weighted,WFG4,30,9,300,100,300,6.62919491818475,NaN,245.9365447,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG4_M10_D30_9.mat
Weighted,WFG5,30,1,300,100,300,5.59602568167806,NaN,324.6226049,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_1.mat
Weighted,WFG5,30,10,300,100,300,5.35212374085773,NaN,335.2336701,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_10.mat
Weighted,WFG5,30,11,300,100,300,5.53929428352705,NaN,331.9700861,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_11.mat
Weighted,WFG5,30,12,300,100,300,6.53862218183804,NaN,321.2386397,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_12.mat
Weighted,WFG5,30,13,300,100,300,5.20000402802701,NaN,332.311877,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_13.mat
Weighted,WFG5,30,14,300,100,300,5.6859807597239,NaN,342.9026406,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_14.mat
Weighted,WFG5,30,15,300,100,300,5.68262962342595,NaN,342.8025042,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_15.mat
Weighted,WFG5,30,16,300,100,300,5.86244864657907,NaN,342.2117931,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_16.mat
Weighted,WFG5,30,17,300,100,300,5.71698803554986,NaN,336.3212483,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_17.mat
Weighted,WFG5,30,18,300,100,300,5.17003852811167,NaN,345.3978461,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_18.mat
Weighted,WFG5,30,2,300,100,300,6.60524969251022,NaN,324.2553136,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_2.mat
Weighted,WFG5,30,3,300,100,300,5.54233095654731,NaN,328.8511925,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_3.mat
Weighted,WFG5,30,4,300,100,300,5.82089437689261,NaN,336.1544164,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_4.mat
Weighted,WFG5,30,5,300,100,300,5.52373192192656,NaN,320.8701053,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_5.mat
Weighted,WFG5,30,6,300,100,300,5.58872491646506,NaN,332.5245731,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_6.mat
Weighted,WFG5,30,7,300,100,300,5.55805878697713,NaN,321.8077477,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_7.mat
Weighted,WFG5,30,8,300,100,300,5.503553624424,NaN,331.2483853,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_8.mat
Weighted,WFG5,30,9,300,100,300,5.98730201351211,NaN,331.2376725,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG5_M10_D30_9.mat
Weighted,WFG6,30,1,300,100,300,4.93689949710736,NaN,331.6352867,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_1.mat
Weighted,WFG6,30,10,300,100,300,5.58394009273616,NaN,322.8735289,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_10.mat
Weighted,WFG6,30,11,300,100,300,4.92604235652632,NaN,322.0770332,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_11.mat
Weighted,WFG6,30,12,300,100,300,5.61838918204681,NaN,323.3934341,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_12.mat
Weighted,WFG6,30,13,300,100,300,5.18533816368657,NaN,327.6277762,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_13.mat
Weighted,WFG6,30,14,300,100,300,5.05696910572608,NaN,328.7259085,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_14.mat
Weighted,WFG6,30,15,300,100,300,4.95360201052669,NaN,322.8206253,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_15.mat
Weighted,WFG6,30,16,300,100,300,5.63044466088204,NaN,318.4114963,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_16.mat
Weighted,WFG6,30,17,300,100,300,5.63433586749052,NaN,329.0510926,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_17.mat
Weighted,WFG6,30,18,300,100,300,5.27408000835252,NaN,322.2663553,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_18.mat
Weighted,WFG6,30,2,300,100,300,4.86016247247948,NaN,330.5570488,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_2.mat
Weighted,WFG6,30,3,300,100,300,5.47445290867199,NaN,317.2088811,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_3.mat
Weighted,WFG6,30,4,300,100,300,5.36175766351653,NaN,320.3493539,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_4.mat
Weighted,WFG6,30,5,300,100,300,5.50902949700801,NaN,322.2301097,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_5.mat
Weighted,WFG6,30,6,300,100,300,4.96412705566828,NaN,322.0084203,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_6.mat
Weighted,WFG6,30,7,300,100,300,5.17028985418456,NaN,316.755156,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_7.mat
Weighted,WFG6,30,8,300,100,300,5.07793961968991,NaN,317.5442146,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_8.mat
Weighted,WFG6,30,9,300,100,300,5.29256302748882,NaN,326.6967863,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG6_M10_D30_9.mat
Weighted,WFG7,30,1,300,100,300,5.29948682426482,NaN,309.6468983,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG7_M10_D30_1.mat
Weighted,WFG7,30,10,300,100,300,5.25149195285486,NaN,335.0672628,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG7_M10_D30_10.mat
Weighted,WFG7,30,11,300,100,300,5.32626479764709,NaN,332.8666284,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG7_M10_D30_11.mat
Weighted,WFG7,30,12,300,100,300,5.71998104518307,NaN,329.7722008,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG7_M10_D30_12.mat
Weighted,WFG7,30,13,300,100,300,5.81890113894401,NaN,331.9809654,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG7_M10_D30_13.mat
Weighted,WFG7,30,14,300,100,300,5.3382404313593,NaN,332.1381095,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_Weighted_WFG7_M10_D30_14.mat
